x,y,yaw
1.6516762470174675,-0.441117498011642,-3.316125578789225
1.63247762524553,-0.441117498011642,-3.1415926535897922
1.61247762524553,-0.441117498011642,-3.1415926535897922
1.59247762524553,-0.441117498011642,-3.1415926535897922
1.57247762524553,-0.441117498011642,-3.1415926535897922
1.55247762524553,-0.441117498011642,-3.1415926535897922
1.5324776252455299,-0.441117498011642,-3.1415926535897922
1.5124776252455299,-0.441117498011642,-3.1415926535897922
1.4924776252455298,-0.441117498011642,-3.1415926535897922
1.4724776252455298,-0.441117498011642,-3.1415926535897922
1.4524776252455298,-0.441117498011642,-3.1415926535897922
1.4324776252455298,-0.441117498011642,-3.1415926535897922
1.4124776252455298,-0.441117498011642,-3.1415926535897922
1.3924776252455298,-0.441117498011642,-3.1415926535897922
1.3724776252455297,-0.441117498011642,-3.1415926535897922
1.3524776252455297,-0.441117498011642,-3.1415926535897922
1.3324776252455297,-0.441117498011642,-3.1415926535897922
1.3124776252455297,-0.441117498011642,-3.1415926535897922
1.2924776252455297,-0.441117498011642,-3.1415926535897922
1.2724776252455297,-0.441117498011642,-3.1415926535897922
1.2524776252455296,-0.441117498011642,-3.1415926535897922
1.2324776252455296,-0.441117498011642,-3.1415926535897922
1.2124776252455296,-0.441117498011642,-3.1415926535897922
1.1924776252455296,-0.441117498011642,-3.1415926535897922
1.1724776252455296,-0.441117498011642,-3.1415926535897922
